SASY,L,PROTECH,"PT2 Sassy, ProStar"
SATA,L,CASA,HA220 Saeta
SAVG,L,ZLIN AVIATION,Savage
SB05,L,SAAB,105 (Sk60)
SB20,M,SAAB,2000
SB29,M,SAAB,29 (J29)
SB32,M,SAAB,32 Lansen (J32)
SB35,M,SAAB,"35 Draken (J35, Sk35, F35, RF35, TF35)"
SB37,M,SAAB,"37 Viggen (AJ37, AJS37, JA37, SF37, SH37, Sk37)"
SB39,M,SAAB,39 Gripen (JAS39)
SB7,L,SEABIRD,SB7 Seeker
SB91,L,DE SCHELDE,91 Safir (Sk50)
SBD,L,DOUGLAS,"SBD, A24 Dauntless"
SBM3,M,E & K,SBM03 Kos
SBR1,L,NORTH AMERICAN,"NA265 Sabreliner 40/50/60 (T39, CT39, NT39 Sabreliner, Tp86)"
SBR2,M,NORTH AMERICAN  ROCKWELL,NA265 Sabre 75
SC01,L,FFT,SC01 Speed Canard
SC7,L,SHORT,"SC7 Skyvan, Skyliner"
SCAM,L,AEROSPORT,Scamp
SCOR,L,ROTORWAY,Scorpion
SCOU,L,WESTLAND,Scout
SCRO,M,AKAFLIEG MUNCHEN,Mu30 Schlacro
SCTR,L,FLAGLOR,Scooter
SCUB,M,AERO KUHLMANN,Scub
SCW1,L,SCWAL,101
SDUS,M,STOLP,Super Starduster
SE5A,L,RAF (1),"SE5A, Replica"
SE5R,L,REPLICA PLANS,SE5A Replica
SEAW,L,SEAWIND,Seawind
SEST,M,SEASTAR,SeaStar
SF2,L,HAPI,SF2 Cygnet
SF23,L,SCHEIBE,SF23 Sperling
SF24,L,SCHEIBE,SF24 Motorspatz
SF25,L,LORAVIA,SF25 Falke
SF27,L,SCHEIBE,SF27M
SF28,L,SCHEIBE,SF28 Tandem Falke
SF31,L,SPORTAVIA­PUTZER,SFS31 Milan
SF32,L,SCHEIBE,SF32
SF34,M,SAAB,"340 (SF-340, S100 Argus, Tp100)"
SF35,L,SCHEIBE,SF35
SF36,L,SCHEIBE,SF36
SF50,L,CIRRUS,Vision
SG37,L,SCHWEIZER,SGM237 (TG7)
SGUP,M,AERO SPACELINES,377SGT Super Guppy
SH33,L,SHORT,"330, Sherpa (C23), SD330"
SH36,L,SHORT,"360, SD360"
SH4,L,SILVERCRAFT,SH4
SH5,M,HARBIN,"SH5, PS5"
SHAC,M,AVRO,696 Shackleton
SHAK,L,FREEDOM MASTER,FM2 Air Shark
SHAW,M,ARMSTRONG WHITWORTH,Sea Hawk
SHEK,L,RANS,S16 Shekari
SHER,L,SHERPA,Sherpa
SHIP,----,-,Airship
SHOE,L,MERCURY,Shoestring
SHOP,L,SALVAY­STARK,Skyhopper
SIDE,L,SMYTH,S Sidewinder
SILH,L,LUNDS TEKNISKE,SA60 Silhouette
SIR2,L,RHEIN,Sirius 2
SIRA,L,TECNAM,Sierra P2002
SJ30,L,SINO SWEARINGEN,SJ30
SK70,L,STARKRAFT,SK700
SKAR,L,III,Sky Arrow
SKIF,M,AEROLITES,AeroSkiff
SKIM,L,COLONIAL,C1/2 Skimmer
SKYO,L,SKYOTE AEROMARINE,Skyote
SKYR,L,"COMMONWEALTH, US",185 Skyranger
SL1,L,STAR­LITE,SL1 StarLite
SL39,L,MAPO,SL39
SL90,L,AVIOTECHNICA,SL90 Leshii
SLCH,H,SCALED,351 Stratolaunch
SLG2,L,AIRPLANE FACTORY,Sling LSA
SM01,L,STERN­MALLICK,SM01 Vega
SM19,L,SIAI­MARCHETTI,SM1019
SM92,L,TECHNOAVIA,SM92 Finist
SMB2,M,DASSAULT,Super Mystère B2
SNAD,M,CALUMET,Snobird Adventurer
SNOS,M,VSR,SR1 Snoshoo
SNS2,L,SORRELL,SNS2 Guppy
SNS7,L,SORRELL,SNS7 Hiperbipe
SNS9,L,SORRELL,SNS9 EXP2
SOK2,M,SOKO,2
SOKL,L,MRAZ,M1 Sokol
SOLI,L,RUTAN,77 Solitaire
SONX,L,SONEX,Sonex
SP18,L,LUSCOMBE,11E Spartan 185
SP20,L,MICCO,SP20/26
SP6E,M,SAUSER,P6E Replica
SP7,M,SPARTAN,7 Executive (UC71)
SP91,L,TECHNOAVIA,SP91 Slava
SP95,M,TECHNOAVIA,SP95
SPA2,L,STARK­TREFETHEN,SportAire 2
SPC2,M,SPECTER,Specter 2
SPEL,M,LOEHLE,Spitfire Elite
SPGY,M,AIRCRAFT DESIGNS,Sportster Gyro
SPIR,L,QUESTAIR,Spirit
SPIT,L,SUPERMARINE,"Spitfire, Seafire"
SPOR,M,AMAX,Sport 1700
SPR2,L,CARLSON,"Sparrow 2, Sparrowette"
SPRT,L,PRACTAVIA,Sprite
SPST,L,REARWIN,"7000, 8500, 9000 Sportster"
SPT1,L,SPITFIRE,Mark 1
SPUP,L,AIRDROME AEROPLANES,Sopwith Pup Replica
SQ2T,M,GLASSIC,SQ2000
SQES,M,INNOVATION,SkyQuest
SR20,L,CIRRUS,SR20
SR22,L,CIRRUS,SR22
SR71,M,LOCKHEED,SR71 Blackbird
SRAC,M,SPORT RACER,Sport Racer
SRAI,L,GREAT PLAINS,Sonerai
SRAS,L,D?APUZZO,"PJ260, D260/295 Senior Aero Sport"
SREY,L,PROGRESSIVE AERODYNE,SeaRey
SS2P,L,AERO COMMANDER,S2 Ag Commander
SS2T,L,AYRES,"S2RT11/T15/T34/T45/T65/G1/G6/G10 Turbo Thrush, V1 Vigilante"
SSAB,M,NORTH AMERICAN,F100 Super Sabre
SSTM,M,SG AVIATION,Sea Storm
ST1,L,PHILLIPS,ST1 Speedtwin
ST10,L,SOCATA,"ST10 Diplomate, Provence, Super Horizon"
ST50,L,ISRAVIATION,ST50
ST75,L,BOEING,"75 Kaydet (PT13, PT17, PT18, PT27, N2S)"
ST87,L,STERN,ST87 Europlane
STAL,L,AIRCRAFT DESIGNS,"Stallion, Super Stallion"
STAR,L,HAWKER BEECHCRAFT CORP,2000 Starship
STFF,L,STATLER,Firefly
STIL,L,TERZI,T9 Stiletto
STLN,L,HELIO,HST550 Stallion (AU24)
STOR,M,STORCH AVIATION,"SS4 Storch, Super Storch"
STR2,L,STROJNIK,S2
STRA,L,STRIPLIN,"Lone Ranger, Sky Ranger"
STRM,L,SG AVIATION,Storm
STST,M,CFM,SA2 Star Streak
SU15,M,SUKHOI,Su15
SU17,M,SUKHOI,Su17/20/22
SU24,M,SUKHOI,Su24
SU25,M,SUKHOI,Su25/28/39
SU26,L,SUKHOI,Su26
SU27,M,SUKHOI,"Su27/30/32/33/34/35/37 (J11, JJ11)"
SU29,L,SUKHOI,Su29
SU31,L,SUKHOI,Su31
SU38,M,SUKHOI,Su38
SU49,M,SUKHOI,Su49
SU7,M,SUKHOI,Su7
SU80,M,SUKHOI,Su80
SU95,M,SUKHOI,Superjet 100-95
SUBA,L,FUJI,FA200 Aero Subaru
SUCO,L,BELL,AH1W/Z SuperCobra (209)
SUNB,L,VERILITE,100 Sunbird
SUNV,M,FOKKER,Super Universal
SURU,L,IPT,IPT16 Surubim
SV4,L,AIAA,SV4
SW2,L,SWEARINGEN,SA26 Merlin 2
SW3,L,FAIRCHILD SWEARINGEN,"SA226TB, SA227TT Merlin 3"
SW4,M,FAIRCHILD (1),"SA227AC/AT/BC/CC/DC/PC Merlin 4/23, Metro, Expediter, Fairchild 4C (C26, UC26)"
SWAK,L,ANGLIN,Space Walker ½
SWAT,L,BHARAT,LT1/2 Swati
SWIF,M,SUPERMARINE,Swift
SWOR,L,BLACKBURN,Swordfish
SX30,L,SWEARINGEN,SX300
SYCA,L,BRISTOL,171 Sycamore
SYMP,L,OMF,OMF160 Symphony
SZ45,L,SZD,SZD45 Ogar
SZ9M,M,SZD,SZD9bis Bocian M2000
T1,L,FUJI,T1 (T1F)
T101,L,AEROPROGRESS,T101 Grach
T134,M,TUPOLEV,Tu134
T144,H,TUPOLEV,Tu144
T154,M,TUPOLEV,Tu154
T160,H,TUPOLEV,Tu160
T18,L,SUNDERLAND,S18
T2,M,NORTH AMERICAN,T2 Buckeye
T204,M,TUPOLEV,Tu204/214/224/234
T210,L,CESSNA,Turbo Centurion
T211,L,ADAMS,T211
T22M,M,TUPOLEV,Tu22M
T250,L,ANDERSON­GREENWOOD,T250 Aries
T28,L,HAMILTON,T28 Nomair
T30,L,TERZI,T30 Katana
T33,M,CANADAIR,"T33, CT133 Silver Star (CL30)"
T334,M,TUPOLEV,Tu334
T34P,L,HAWKER BEECHCRAFT CORP,"T34A/B, E17 Mentor (45)"
T34T,L,HAWKER BEECHCRAFT CORP,T34C Turbo Mentor
T35,L,TEMCO,TE1 Buckaroo (T35)
T37,L,CESSNA,T37 (318A/B/C)
T38,L,NORTHROP,"T38, AT38 Talon (N156T)"
T4,M,KAWASAKI,T4
T40,L,TURNER,T40
T411,L,AEROPROGRESS,T411 Aist2
T5,L,FUJI,T5 (KM2D/Kai)
T50,L,CESSNA,"T50 Bobcat (AT8, AT17, UC78, Crane)"
T6,L,NORTH AMERICAN,T-6 Texan
TA15,L,"TAYLORCRAFT, US","15 Tourist, Foursome"
TA16,L,THURSTON,"TA16 Trojan, Seafire"
TA20,L,"TAYLORCRAFT, US","20 Ranchwagon, Topper, Seabird, Zephyr 400"
TAIL,L,AIRCRAFT SPRUCE,W10 Tailwind
TAMP,L,SOCATA,"TB9 Tampico, Sprint, GT"
TARO,L,ANAHUAC,Tauro
TAYA,L,"TAYLORCRAFT, US",A
TAYB,L,"TAYLORCRAFT, US","BC, BF, BL, Ace, Sportsman, Traveller"
TAYD,L,"TAYLORCRAFT, US","DC, DCO, DF, DL (O57, L2)"
TB05,M,AMC,Texas Bullet 205
TB20,L,SOCATA,TB-20 Trinidad
TB30,L,AEROSPATIALE,TB30 Epsilon
TB31,L,SOCATA,TB31 Omega
TBEE,L,UNITED CONSULTANT,UC1 Twin Bee
TBM,M,GENERAL MOTORS,TBM Avenger
TBM7,L,SOCATA,TBM700
TBM8,L,SOCATA,TBM850
TBM9,L,SOCATA,TBM900
TC2,L,AERO MIRAGE,TC2
TCAT,M,GRUMMAN,F7F Tigercat (G51)
TCOU,L,HELIO,H500 Twin Courier (U5)
TEAL,L,SCHWEIZER,TSC1 Teal
TERM,L,"SMITH, WILBUR L., US",Termite
TEX2,M,HAWKER BEECHCRAFT CORP,"T6,CT156, Texan 2, Harvard 2 (3000)"
TF19,L,"TAYLORCRAFT, US","19, F19 Sportsman"
TF21,L,TAYLOR KITS,TKraft
TF22,L,"TAYLORCRAFT, US","F22 Classic, TriClassic, Ranger, Trooper, Tracker"
TFK2,M,TECHNOFLUG,TFK2 Carat
TFOC,L,THUNDER WINGS,FockeWulf Fw190
TFUN,L,TWI,Taifun
TGRS,M,LANCAIR,Tigress
TIGR,L,EUROCOPTER,"EC665 Tigre, Tiger"
TIJU,L,AVIONES FAIREY,Tipsy Junior
TIPB,L,AVIONES FAIREY,Tipsy B/BC/Belfair/Trainer
TJET,M,MAVERICK,TJ1500 TwinJet
TLEG,M,PERFORMANCE,Turbine Legend
TM5,L,TM AIRCRAFT,TM5
TMOT,L,FISHER,"R80, RS80, Tiger Moth"
TMUS,L,PAPA 51,Thunder Mustang
TNAV,L,CAMAIR,480 Twin Navion
TOBA,L,SOCATA,"TB10/200 Tobago, GT"
TOOT,L,MEYER,Little Toot
TOR,M,AERITALIA,Tornado
TOUR,L,AESL,Airtourer
TP40,L,THUNDER WINGS,Curtiss P40
TPIL,L,ENAER,"T35DT/TX Aucán, Turbo Pillán"
TPIN,L,SCOTTISH AVIATION,Twin Pioneer
TPST,L,JARAN,184 Tempest
TR1,M,TRIDENT,TR1 Trigull
TR20,L,FEUGRAY,TR200
TR26,L,FEUGRAY,TR260 Sirius
TRF1,M,TEAM ROCKET,F1
TRID,M,DE HAVILLAND,DH121 Trident
TRIN,L,SOCATA,"TB20/21 Trinidad, GT, Pashosh"
TRIP,M,SOPWITH,"Triplane, Replica"
TRIS,L,ANGLO NORMANDY,BN2A Mk3 Trislander
TRWN,L,PACIFIC AIRMOTIVE,Tradewind
TS11,L,PZL­MIELEC,TS11 Iskra
TS8,L,PZL­MIELEC,TS8 Bies
TSPT,L,THUNDER WINGS,Supermarine Spitfire
TSTR,L,AIR & SPACE,Twinstar
TTWO,L,PARKER,Teenie Two
TU16,M,TUPOLEV,Tu16
TU22,M,TUPOLEV,Tu22
TU4,M,TUPOLEV,Tu4
TU95,H,TUPOLEV,"Tu95/142, Tu20"
TUCA,L,AOI,EMB312 Tucano
TUTR,L,AVRO,621 Tutor
TVL4,L,TRAVEL AIR,"4, 4000"
TVLB,M,TRAVEL AIR,B
TWSP,M,TIME WARP,Spitfire
U16,L,GRUMMAN,"HU16, SA16, UF Albatross (G64/111)"
U2,L,LOCKHEED,"U2, ER2"
U21,L,HAWKER BEECHCRAFT CORP,"U21A/G, EU21, JU21, RU21, Ute (A901 to 4)"
U22,L,HAWKER BEECHCRAFT CORP,QU22 (1074/1079)
UBAT,L,AUSTRALITE,Ultrabat
UH1,L,BELL,"EH-1, TH-1, UH-1 Iroquois"
UH12,L,FAIRCHILD HILLER,"UH12E, E4, L3, L4, SL3, SL4 (OH23 Raven)"
UHEL,----,-,Micro-/Ultralight helicopter
UL10,L,STREAMLINE WELDING,10 Ultimate Competitor/Winner
UL20,L,STREAMLINE WELDING,20 Ultimate Companion
ULAC,----,-,Micro-/Ultralight aircraft
ULTS,L,AMERICAN SPORTSCOPTER,Ultrasport 496
UM18,L,AIR & SPACE,18
UNIV,L,NEIVA,N621/622 Universal (T25)
US1,M,SHIN MEIWA,SS2A (US1)
UT60,L,UTVA,60
UT65,L,UTVA,65 Privrednik
UT66,L,UTVA,66
UT75,L,UTVA,75 (V53)
UU12,L,UDET,"U12 Flamingo, Replica"
V1,L,GRUMMAN,"OV1, RV1, AO1 Mohawk (G134)"
V10,L,NORTH AMERICAN,OV10 Bronco
V22,M,BELL,"V22, CV22, MV22 Osprey (901)"
V280,M,BELL,V-280 Valor
V500,L,REVOLUTION,Voyager 500
V8SP,L,BEACHNER,V8 Special
VALI,L,CONVAIR,BT13 Valiant (V54)
VAMP,L,DE HAVILLAND,DH100/115 Vampire
VANT,L,VISIONAIRE,VA10 Vantage
VAUT,M,SUD,SO4050 Vautour
VC10,H,BAC,VC10
VECT,M,EMBRAER,CBA123 Vector
VELO,L,VELOCITY,Velocity
VENT,L,SCHEMPP­HIRTH,Ventus BT/CM/CT/2CM/2CT
VEZE,L,RUTAN,33 VariEze
VF14,M,VFW­FOKKER,VFW614
VF35,M,LOCKHEED MARTIN,VF35
VGUL,L,PERCIVAL,"P10, K1 Vega Gull"
VIMA,L,VALTION,Viima
VIMY,L,VICKERS,"FB27 Vimy, Replica"
VIPJ,M,VIPER,ViperJet
VIPR,M,PAXMAN'S,Viper
VISC,M,VICKERS,Viscount
VIX,L,SKYSTAR,Kitfox Vixen/Voyager
VIXN,M,AMAX,Vixen
VJ22,L,VOLMER,VJ22 Sportsman
VK3P,L,CIRRUS,VK30 Cirrus
VMT,H,MYASISHCHEV,VMT Atlant
VNOM,M,DE HAVILLAND,DH112 Venom
VNTR,L,ICP,Ventura
VO10,L,AERO COMMANDER,100 Commander 100
VP2,L,EVANS,VP2 Volksplane
VSON,M,AMERICAN AFFORDABLE,Vision
VTOR,L,PARTENAVIA,AP68TP600 Viator
VTUR,L,QUESTAIR,M20 Venture
VULC,L,AVRO,Vulcan
VVIG,L,RUTAN,"27, 32 VariViggen"
VW10,L,AIRCONCEPT,VoWi10 Airbuggy
W11,L,WOLF,W11 Boredom Fighter
W201,L,WEATHERLY,"201, 620"
W3,L,PZL­SWIDNIK,"W3, S1, SRR10, Sokól, Anakonda, Huzar, Erka, Procjon"
W62T,L,WEATHERLY,620TP/BTG
WA40,L,WASSMER,WA40 Super 4
WA41,L,WASSMER,WA41 Baladou
WA42,L,WASSMER,WA421 Prestige
WA50,L,WASSMER,"WA51/52/54 Pacific, Europa, Atlantic"
WA80,L,WASSMER,WA80/81 Piranha
WACC,L,WACO,"C, S, CUC, QDC, UKC, YKS"
WACD,L,WACO,"D, S3HD"
WACE,L,WACO,"E, SRE"
WACF,L,CLASSIC,Waco Classic
WACG,L,WACO,"G, CRG"
WACO,L,WACO,"O, E, GXE, CTO"
WASP,L,WESTLAND,Wasp
WB57,M,MARTIN,WB57 (272)
WCAT,L,GENERAL MOTORS,FM Wildcat
WDEX,L,RADAB,Windex
WESX,L,WESTLAND,WS58 Wessex
WF4U,L,WAR,Vought F4U Corsair
WFOC,L,WAR,FockeWulf 190
WFUR,L,WAR,Hawker Sea Fury
WG30,L,WESTLAND,"WG30, 30"
WH1,L,WENDT,WH1 Traveler
WHAT,L,WHATLEY,Special
WHIL,L,REFLEX,WLAC1 White Lightning
WHIS,L,GROVE,GR2 Whisper
WHIT,L,MILES,M11 Whitney Straight
WICH,L,JAVELIN,Wichawk
WIND,L,WATSON,GW1 Windwagon
WINE,L,WINDECKER,Eagle
WIRR,L,"COMMONWEALTH,  AUSTRALIA",CA16 Wirraway
WM2,L,"MILLER, WILLIAM Y., US",WM2
WOPU,L,AEROSPORT,Woody Pusher
WP47,L,WAR,Republic P47 Thunderbolt
WS22,M,SPRING,WS202 Sprint
WT9,L,AEROSPOOL,WT-9 Dynamic
WW1,L,WHITE,WW1 Der Jäger D9
WW23,L,IAI,1123 Westwind
WW24,L,IAI,"1124 Westwind, Westwind 1/2, Sea Scan"
X29,M,GRUMMAN,X29 (712)
X31,M,MBB,X31
X32,M,BOEING,X32
X35,M,LOCKHEED MARTIN,X35
X4,L,ROBIN,X4
X47B,M,NORTHROP GRUMMAN,X-47B
XL2,M,LIBERTY,XL2
XNOS,L,SONEX,Xenos
XV15,L,BELL,XV15 (301)
Y11,L,HARBIN,Y11
Y112,L,YAKOVLEV,Yak112
Y12,L,HARBIN,"Y12, Twin Panda"
Y130,M,YAKOVLEV,Yak130
Y141,M,YAKOVLEV,Yak141
Y18T,L,TECHNOAVIA,SM94
YAK3,L,YAKOVLEV,Yak3
YAK9,L,YAKOVLEV,Yak9
YALE,L,NORTH AMERICAN,"BT9/14, NJ, Yale"
YARR,L,"ARROW, CANADA",Yarrow Arrow
YC12,L,CHASLE,YC12/121/122/123 Tourbillon
YK11,L,LET,C11
YK12,L,PZL­OKECIE,Yak12
YK18,L,NANCHANG,CJ5
YK28,M,YAKOVLEV,Yak28
YK38,M,YAKOVLEV,Yak38
YK40,M,YAKOVLEV,Yak40
YK42,M,YAKOVLEV,Yak42/142
YK50,L,YAKOVLEV,Yak50
YK52,L,"AEROSTAR SA, ROMANIA",Yak52/54
YK53,L,YAKOVLEV,Yak53
YK54,L,YAKOVLEV,Yak54
YK55,L,YAKOVLEV,Yak55
YK58,L,YAKOVLEV,Yak58
YL15,L,BOEING,451 Scout
YS11,M,MITSUBISHI,YS11
YURO,M,CRAIOVA,IAR93
Z22,L,MORAVAN,Zlin Z22 Junak
Z26,L,MORAVAN,"Zlin Z26/126/226/326/426/526/626/726 Trener, Trener Master, Bo hatyr, Akrobat, Skydevil, Universal, Condor"
Z37P,L,LET,"Z37, Z37A/C, Z237 Cmelák, Sparka"
Z37T,L,MORAVAN,"Z37T, Z137 Agro Turbo"
Z42,L,MORAVAN,"Zlin Z42/142/242, Firnas 142"
Z43,L,MORAVAN,"Zlin Z43/143, Safir 43"
Z50,L,MORAVAN,Zlin Z50
ZEP2,M,ARNET PEREYRA,Zephyr 2
ZERO,L,MITSUBISHI,A6M Zero
ZIA,L,APPLEBAY,Zia
ZULU,M,BULAERO,Zulu
